# id, p_deg, t_deg, camPosX, camPosY, camPosZ, camEulerX_deg, camEulerY_deg, camEulerZ_deg
2253, 9.064503, -4.799148, 0.023341, 1.058293, -0.306368, 3.526800, 5.470076, -0.003462
2254, 19.534940, 11.320230, 0.017236, 1.093984, -0.298373, 355.125500, 3.916746, 0.002460
2255, 17.107590, 13.150520, 0.010724, 1.124596, -0.314093, 347.837600, 2.601045, 0.023538
2256, -9.679419, 9.928821, 0.015425, 1.119591, -0.316254, 349.057400, 3.774793, 359.958400
2257, -0.255230, 4.848106, 0.013138, 1.099651, -0.311138, 353.842400, 3.146827, 0.004164
2258, -27.925790, 11.439910, 0.021514, 1.112869, -0.309176, 350.675600, 5.103403, 359.974600
2259, -0.262701, 5.496056, 0.018318, 1.106531, -0.314246, 352.199400, 4.440662, 0.014855
2260, -19.980430, -4.109924, 0.023644, 1.069043, -0.310270, 1.028640, 5.630380, -0.005434
2261, -25.901350, 12.162380, 0.030843, 1.098342, -0.300501, 354.097700, 7.044322, -0.004982
2262, -24.520990, -4.654250, 0.035285, 1.075773, -0.315759, 359.383000, 8.562627, 359.991900
2263, 27.999950, -4.777749, 0.029028, 1.053989, -0.305441, 4.530199, 6.766457, 359.989700
2264, 28.000000, -4.572498, 0.015921, 1.052050, -0.302974, 4.991094, 3.686730, 359.967500
2265, 26.330840, -2.263596, 0.004249, 1.059943, -0.302176, 3.157538, 0.982110, 359.982300
2266, -27.965010, 13.198340, 0.011689, 1.101931, -0.299903, 353.342700, 2.674950, 359.994100
2267, -28.000000, 6.214833, 0.019974, 1.106232, -0.313653, 352.302700, 4.829440, 359.963300
2268, -27.950340, 10.125920, 0.030191, 1.111796, -0.311859, 350.949600, 7.222888, 359.962900
2269, -27.997040, 13.178630, 0.037967, 1.124570, -0.316754, 347.848300, 9.242005, 359.961400
2270, -27.085210, -4.798555, 0.043248, 1.085561, -0.321448, 356.966000, 10.710660, 359.986600
2271, -27.948120, 4.243188, 0.053601, 1.082761, -0.308290, 357.780600, 12.498230, 359.993400
2272, 27.991440, -4.751628, 0.044249, 1.062405, -0.311084, 2.568831, 10.488090, -0.001640
2273, -23.396730, -3.714049, 0.049398, 1.055724, -0.307652, 4.136004, 11.515720, 0.010552
2274, -3.703134, 13.195310, 0.045638, 1.095875, -0.300277, 354.834700, 10.352330, 0.003374
2275, -24.706000, 11.426890, 0.047394, 1.120518, -0.318387, 348.889200, 11.559830, 359.977900
2276, 27.960760, -4.655461, 0.039292, 1.081655, -0.319166, 357.923300, 9.655619, 0.009608
2277, -18.080710, -0.918543, 0.046343, 1.066189, -0.307024, 1.669716, 10.793780, 0.002124
2278, 20.161090, -2.874974, 0.033814, 1.061838, -0.306048, 2.708489, 7.888380, 359.989000
2279, -26.584180, -1.497243, 0.044987, 1.064502, -0.306946, 2.094820, 10.481580, 0.011258
2280, 20.574590, -4.687821, 0.033996, 1.056437, -0.306936, 3.975196, 7.958903, 359.989300
2281, -26.665110, -4.786602, 0.044206, 1.052300, -0.307048, 4.938183, 10.307340, 0.023798
2282, -2.691557, 13.195810, 0.040476, 1.092813, -0.298403, 355.579600, 9.135433, 0.001784
2283, -27.997920, -2.276971, 0.044312, 1.079558, -0.315478, 358.627800, 10.695030, 359.992400
2284, 20.291040, 13.187830, 0.038637, 1.106712, -0.304887, 352.138000, 8.953819, 0.009361
2285, 28.000000, 13.189710, 0.028199, 1.127177, -0.317285, 347.215000, 6.904953, 0.040413
2286, -20.888730, -1.656061, 0.033570, 1.090271, -0.318318, 355.927600, 8.241358, 359.984200
2287, 27.990320, -0.929487, 0.027609, 1.069104, -0.305439, 0.996552, 6.438263, -0.001377
2288, -3.562383, 13.200000, 0.025767, 1.105345, -0.302219, 352.476200, 5.934238, 0.006824
2289, 27.913820, -4.799999, 0.016511, 1.079467, -0.315386, 358.473100, 4.023582, 0.010906
2290, -23.568440, 11.839460, 0.024547, 1.100894, -0.301601, 353.532400, 5.641472, 359.993600
2291, -20.144310, 4.411333, 0.029747, 1.098977, -0.312910, 354.010300, 7.148687, 359.982500
2292, -26.878720, 13.198960, 0.035713, 1.112889, -0.308874, 350.663300, 8.421441, 359.981700
2293, 27.163630, -4.737340, 0.027075, 1.080692, -0.316743, 358.268000, 6.617700, 0.008372
2294, -27.981210, -2.713482, 0.034637, 1.060635, -0.305523, 2.999689, 8.060183, 0.005674
2295, -27.796340, 0.150451, 0.046376, 1.070760, -0.307282, 0.638405, 10.812290, 0.004344
2296, 11.953040, 1.729033, 0.038751, 1.076925, -0.306680, 359.197700, 9.044973, 0.001913
2297, -27.565310, -4.793050, 0.045145, 1.060149, -0.310533, 3.109564, 10.671490, 0.002835
2298, 27.982490, 13.190730, 0.038640, 1.096238, -0.299856, 354.580900, 8.777402, 0.003973
2299, 28.000000, 13.199880, 0.028554, 1.125784, -0.316267, 347.549500, 6.961105, 0.031177
2300, 27.144630, 4.297928, 0.020869, 1.102716, -0.314767, 353.105000, 5.067119, 0.016550
2301, 25.079350, -4.799776, 0.015581, 1.064293, -0.308499, 2.139630, 3.689838, -0.000950
2302, 27.989370, 13.004160, 0.008625, 1.096452, -0.296780, 354.535700, 1.950001, 0.003106
2303, -25.379880, 13.200000, 0.013864, 1.125596, -0.314693, 347.598100, 3.370906, 359.973100
2304, 27.875980, 2.680437, 0.005280, 1.092673, -0.310747, 355.492700, 1.263423, 0.011152
2305, 27.595450, 6.623309, -0.005061, 1.095666, -0.305439, 354.785700, 358.814600, 0.019886
2306, 26.099370, 13.195180, -0.012441, 1.120217, -0.310829, 348.899800, 357.023200, 0.021926
2307, -26.551170, 10.085820, -0.001682, 1.119401, -0.315219, 349.104700, 359.590900, 359.947400
2308, 18.548150, 12.924420, -0.011170, 1.124129, -0.314027, 347.953300, 357.290000, 0.046903
2309, 17.270980, 13.200000, -0.019708, 1.127826, -0.316812, 347.050000, 355.169800, 0.062767
2310, -28.000000, 3.034138, -0.011928, 1.098697, -0.313638, 354.031000, 357.112700, 359.987800
2311, 27.975570, 8.227406, -0.021558, 1.101353, -0.307092, 353.425400, 354.930000, 0.025472
2312, 28.000000, 12.883650, -0.028657, 1.121053, -0.313288, 348.696800, 353.099500, 0.027108
2313, -27.840040, 13.151480, -0.020312, 1.127379, -0.316736, 347.158400, 355.027000, 359.946200
2314, 10.737100, -4.744027, -0.024285, 1.086718, -0.319224, 356.631200, 353.994900, 0.016170
2315, -27.477410, -4.795151, -0.019397, 1.055281, -0.305029, 4.183159, 355.474600, 0.003803
2316, -27.443580, 6.404266, -0.011946, 1.083843, -0.299493, 357.531100, 357.271100, -0.001102
2317, 27.050460, 11.317120, -0.017470, 1.114437, -0.310426, 350.296100, 355.830800, 0.016814
2318, 14.776550, 10.786520, -0.023050, 1.119807, -0.315610, 349.005300, 354.385100, 0.043493
2319, 27.990840, -4.799573, -0.029884, 1.079384, -0.316898, 358.389000, 352.697400, 0.013137
2320, -27.969660, -4.800000, -0.024265, 1.053702, -0.304718, 4.554766, 354.352400, 0.010096
2321, 27.211770, -4.800000, -0.035507, 1.051095, -0.304937, 5.199838, 351.759900, 359.968900
2322, -27.999080, 13.199740, -0.026905, 1.092472, -0.296424, 355.665700, 353.946000, -0.001742
2323, -27.971810, -4.797907, -0.017197, 1.074347, -0.313373, 359.804100, 355.845300, 359.993100
2324, 20.008490, -2.880545, -0.023865, 1.059693, -0.304237, 3.229768, 354.456300, 359.991900
2325, 17.837270, -4.608930, -0.031167, 1.054365, -0.305452, 4.461944, 352.740400, 359.986800
2326, 25.282600, -4.561790, -0.042679, 1.052939, -0.306653, 4.790880, 350.057300, 359.970400
2327, 27.938640, 13.035260, -0.051359, 1.093493, -0.300765, 355.423800, 348.361200, -0.002198
2328, -3.991133, 12.057780, -0.042866, 1.121898, -0.317475, 348.561600, 349.560000, 359.978300
2329, -27.999530, -1.471315, -0.035098, 1.087690, -0.317207, 356.625500, 351.430200, 359.988300
2330, -12.771720, 13.176240, -0.030073, 1.109315, -0.305155, 351.498800, 353.000900, 359.990000
2331, -27.938230, 12.557970, -0.016749, 1.126219, -0.316600, 347.443100, 355.898700, 359.942100
2332, -24.760800, 11.974500, -0.004456, 1.124368, -0.315614, 347.896500, 358.913100, 359.928200
2333, -28.000000, 13.200000, 0.007788, 1.126795, -0.315319, 347.302200, 1.901554, 359.925400
2334, 27.739740, -4.799961, 0.000358, 1.086226, -0.317676, 356.744700, 0.088043, 0.007442
2335, -15.009930, -4.796941, 0.005271, 1.055158, -0.304251, 4.210089, 1.228150, 0.002911
2336, 27.995120, 13.175220, -0.002041, 1.093511, -0.295633, 355.222500, 359.540500, 0.001525
2337, -26.026860, 13.200000, 0.004135, 1.125345, -0.314219, 347.658400, 1.004944, 359.974000
2338, 26.432250, 12.646000, -0.007049, 1.127760, -0.317267, 347.066800, 358.264100, 0.078042
2339, 22.280790, -4.799942, -0.013621, 1.085320, -0.317826, 356.964100, 356.643600, 0.016625
2340, -28.000000, 13.198460, -0.004750, 1.113359, -0.305528, 350.513900, 358.887800, 359.987500
2341, -27.133080, -2.294696, 0.002012, 1.085837, -0.314564, 357.063800, 0.489597, 359.991000
2342, 14.471870, -4.228299, -0.002785, 1.058298, -0.304528, 3.540807, 359.350200, -0.002785
2343, 2.075595, 1.403266, -0.003913, 1.070956, -0.300956, 0.585693, 359.100100, -0.000039
2344, -22.419900, -4.752027, 0.004255, 1.059613, -0.306026, 3.234790, 0.998641, 0.005046
2345, 26.109540, -4.800000, -0.005553, 1.052357, -0.303145, 4.925055, 358.712400, 359.979700
2346, 25.927600, -3.055132, -0.017170, 1.057164, -0.302828, 3.806041, 356.028400, 359.979400
2347, 26.774680, 12.773610, -0.024558, 1.098746, -0.299600, 354.120300, 354.400900, 0.001710
2348, -6.521905, -4.793888, -0.017072, 1.076769, -0.314482, 359.100600, 355.856200, 359.988500
2349, -27.966640, 1.073375, -0.007441, 1.072111, -0.302421, 0.291890, 358.279100, 0.001564
2350, 27.999920, 5.156559, -0.016189, 1.089150, -0.304805, 356.315800, 356.224100, 0.007313
2351, -24.611380, -4.799003, -0.008901, 1.064786, -0.308609, 2.019978, 357.889200, -0.000588
2352, 24.268990, -3.678756, -0.017608, 1.055735, -0.303178, 4.138175, 355.921800, 359.982500
2353, 27.999940, 13.200000, -0.026063, 1.096059, -0.297513, 354.807800, 354.108900, 0.000645
2354, -23.365750, 4.569880, -0.015378, 1.099925, -0.311848, 353.836600, 356.307600, 359.970600
2355, 27.999930, -4.799516, -0.021393, 1.065361, -0.309655, 1.906651, 354.915700, 0.000075
2356, 26.392630, -1.600581, -0.031613, 1.061765, -0.303669, 2.739446, 352.690300, 359.984200
2357, 27.998180, -0.447784, -0.041493, 1.068807, -0.306548, 1.096355, 350.331900, 359.992900
2358, 27.815020, -4.773392, -0.048950, 1.057617, -0.310158, 3.701479, 348.470000, 359.993100
2359, -4.718856, -4.465414, -0.040593, 1.053197, -0.306234, 4.729948, 350.549200, 0.021865
2360, -27.776990, 13.116100, -0.032079, 1.093686, -0.297518, 355.376600, 352.762100, 0.000373
2361, -14.087870, 12.684800, -0.024290, 1.123822, -0.315152, 348.092200, 354.098000, 359.976300
2362, -28.000000, 13.199930, -0.012544, 1.128762, -0.317319, 346.839800, 356.917100, 359.927500
2363, -8.913014, -4.798290, -0.006685, 1.087074, -0.318270, 356.527100, 358.348800, 359.979300
2364, 27.946730, -1.125537, -0.013835, 1.066570, -0.303596, 1.548805, 356.787900, -0.004833
2365, 22.581670, -4.454867, -0.022399, 1.056637, -0.305046, 3.908699, 354.777800, 359.989900
2366, -27.771200, 13.188320, -0.014702, 1.095519, -0.296785, 354.835100, 356.678500, -0.003113
2367, -27.628150, 12.910210, -0.006875, 1.124850, -0.314404, 347.805700, 358.329800, 359.971100
2368, -27.475640, 12.809960, 0.004607, 1.127856, -0.316987, 347.051300, 1.133954, 359.922700
2369, 4.482045, 1.654679, 0.000528, 1.095053, -0.313439, 354.866900, 0.127535, 0.012519
2370, 27.561820, -3.109943, -0.005265, 1.065200, -0.305525, 1.919520, 358.767000, -0.003870
2371, 19.836550, 13.198570, -0.011409, 1.100521, -0.298696, 353.567600, 357.401600, 0.003533
2372, -27.996710, 0.088319, -0.002541, 1.087515, -0.311719, 356.698300, 359.389600, 359.986200
2373, -27.975250, 13.197410, 0.004594, 1.111881, -0.304985, 350.894000, 1.074076, 359.986800
2374, -27.999990, -4.719369, 0.010826, 1.081418, -0.315807, 358.087200, 2.645577, 359.991600
2375, 27.904380, -4.573339, 0.004906, 1.055158, -0.303883, 4.271890, 1.141615, 359.993000
2376, 27.162780, 12.728400, -0.002466, 1.093705, -0.295973, 355.230100, 359.443900, 0.002038
2377, -27.249280, -4.286466, 0.005026, 1.075272, -0.312429, 359.533800, 1.211603, 359.993000
2378, 15.140980, -4.797206, 0.001528, 1.056981, -0.305129, 3.839597, 0.357335, -0.003924
2379, -27.991780, 13.200000, 0.008822, 1.094449, -0.296247, 355.005900, 1.990273, -0.002406
2380, 21.686860, -3.830828, 0.001456, 1.076588, -0.312300, 359.220600, 0.350517, 0.007278
2381, 27.998820, -4.573656, -0.005245, 1.055351, -0.303989, 4.219741, 358.779200, 359.992200
2382, -17.369210, 12.876500, 0.001089, 1.094061, -0.296029, 355.160900, 0.245692, -0.001567
2383, 27.878090, -4.799941, -0.006293, 1.074686, -0.312981, 359.650400, 358.479600, 0.007124
2384, 27.853090, -3.780777, -0.013533, 1.056948, -0.303742, 3.845796, 356.856000, 359.990900
2385, -28.000000, -4.460050, -0.001106, 1.053685, -0.302955, 4.612468, 359.743100, 0.025247
2386, 28.000000, 13.188940, -0.009650, 1.094067, -0.295767, 355.278900, 357.827100, 0.001779
2387, -16.816310, -4.329117, -0.002701, 1.075786, -0.312719, 359.461900, 359.348200, 359.993300
2388, -27.998300, -4.550956, 0.004063, 1.055035, -0.303845, 4.311437, 0.945023, 0.008526
2389, 22.831600, 13.030880, -0.002888, 1.094048, -0.295914, 355.184500, 359.349100, 0.001365
2390, 27.970110, 3.616187, -0.011240, 1.096589, -0.311232, 354.596000, 357.305600, 0.022884
2391, -25.269860, 3.944465, -0.001395, 1.089989, -0.306763, 356.140000, 359.671900, 359.980300
2392, 27.925010, -4.625662, -0.008888, 1.063022, -0.307260, 2.441022, 357.903900, -0.000376
2393, -15.435830, 8.138899, -0.004758, 1.080786, -0.296139, 358.243600, 358.926700, 0.001431
2394, -27.999910, 12.292230, 0.001672, 1.117361, -0.310010, 349.593900, 0.399404, 359.983000
2395, 13.859330, 13.197270, -0.004547, 1.128194, -0.316644, 346.960000, 358.883200, 0.042639
2396, -26.837630, -0.839303, 0.002465, 1.091517, -0.315520, 355.596500, 0.602363, 359.989000
2397, 14.123810, -1.719082, -0.002315, 1.067396, -0.304374, 1.381755, 359.460200, 0.000478
2398, -26.853350, 9.757833, 0.004979, 1.097742, -0.301578, 354.256600, 1.147772, -0.005484
2399, -27.211010, -4.800000, 0.011161, 1.072435, -0.312224, 0.215972, 2.686248, -0.004265
2400, -27.768080, -4.800000, 0.020688, 1.052006, -0.303702, 5.005671, 4.798817, 0.016097
2401, 5.223885, 13.200000, 0.015759, 1.092489, -0.295497, 355.629500, 3.541773, 0.000631
2402, -28.000000, -4.796867, 0.021287, 1.074334, -0.313693, 359.795800, 5.145235, 359.993800
2403, -27.999730, -4.242522, 0.028431, 1.055507, -0.305174, 4.200345, 6.620841, 0.008868
2404, 23.859190, -0.763073, 0.017938, 1.064474, -0.302212, 2.104446, 4.139029, 359.989100
2405, -27.483050, -3.976987, 0.027882, 1.059481, -0.306312, 3.268527, 6.524265, 0.009487
2406, 24.683350, 13.189500, 0.020588, 1.097661, -0.298105, 354.331500, 4.670498, 0.003849
2407, 21.531230, 13.181880, 0.012935, 1.126027, -0.315087, 347.517000, 3.149480, 0.028437
2408, -5.109830, 11.832020, 0.014269, 1.125248, -0.317058, 347.689700, 3.503833, 359.990100
2409, -27.926900, 13.199990, 0.025964, 1.126860, -0.316743, 347.289000, 6.350157, 359.929100
2410, -27.420270, 13.199980, 0.037314, 1.128121, -0.319166, 346.978300, 9.180121, 359.917900
2411, 27.824960, 13.198930, 0.023576, 1.128183, -0.317400, 346.962500, 5.783235, 0.080687
2412, -23.792820, 13.199990, 0.034744, 1.128130, -0.318745, 346.975500, 8.542098, 359.924300
2413, -13.296100, 1.858460, 0.038645, 1.095846, -0.316616, 354.673100, 9.398267, 359.984500
2414, 8.678997, 11.870630, 0.033124, 1.110992, -0.308549, 351.101300, 7.807771, 0.017141
2415, 14.690460, 4.210293, 0.024932, 1.099363, -0.312959, 353.902800, 6.001065, 0.018913
2416, 22.690250, -4.793431, 0.019255, 1.064161, -0.308789, 2.168522, 4.562085, 0.000621
2417, 8.259508, -3.921478, 0.013510, 1.054450, -0.302645, 4.436961, 3.125195, 359.984900
2418, -26.878590, -4.792123, 0.026183, 1.052576, -0.304450, 4.874091, 6.083302, 0.027396
2419, 27.284170, -4.800000, 0.008037, 1.052033, -0.303148, 5.000535, 1.864818, 359.966000
2420, -25.640870, 2.882303, 0.016647, 1.075662, -0.301686, 359.485800, 3.833723, 0.001451
2421, -25.761040, -1.682410, 0.023378, 1.073836, -0.308461, 359.918200, 5.526090, -0.004296
2422, -27.718570, -3.044204, 0.031661, 1.062374, -0.306568, 2.594772, 7.407071, 0.005100
2423, 27.799010, -4.799165, 0.020860, 1.054047, -0.304597, 4.532311, 4.856819, 359.984100
2424, -27.275950, -4.800000, 0.032747, 1.051909, -0.305083, 5.029327, 7.611607, 0.029715
2425, 28.000000, -3.113429, 0.019641, 1.057163, -0.303158, 3.806465, 4.547815, 359.980300
2426, -27.980780, -3.590245, 0.032170, 1.057931, -0.305617, 3.628788, 7.495291, 0.022810
2427, 26.609820, 6.593192, 0.023192, 1.087458, -0.302122, 356.739000, 5.342773, 0.002980
2428, -20.349950, -3.436701, 0.027778, 1.070147, -0.310287, 0.783006, 6.607117, -0.002302
2429, -17.738390, 4.767954, 0.033921, 1.083507, -0.304247, 357.649500, 7.855385, -0.002046
2430, 27.999990, -1.079836, 0.023105, 1.074918, -0.308150, 359.667100, 5.454707, 0.005140
2431, 27.998660, 6.871107, 0.014369, 1.092642, -0.303913, 355.495800, 3.340020, 0.008454
2432, -27.930500, 13.198390, 0.020446, 1.120904, -0.312050, 348.734700, 4.909288, 359.979800
2433, 27.999700, -4.797997, 0.012973, 1.084738, -0.317564, 357.263600, 3.192801, 0.010225
2434, -17.647400, 1.543392, 0.020792, 1.074427, -0.303490, 359.768700, 4.819106, -0.001767
2435, 13.362950, -4.592311, 0.013196, 1.059592, -0.305892, 3.237187, 3.092995, -0.003929
2436, -26.535460, 13.200000, 0.020299, 1.096501, -0.297697, 354.523900, 4.597882, -0.002972
2437, -27.999830, 13.200000, 0.024678, 1.125860, -0.315874, 347.532800, 6.014804, 359.973200
2438, 27.995910, -4.517132, 0.017075, 1.087053, -0.318534, 356.632900, 4.216813, 0.011710
2439, 27.971600, -1.466113, 0.010877, 1.065691, -0.303609, 1.784663, 2.526737, -0.003965
2440, -6.428331, -4.800000, 0.013789, 1.055180, -0.304375, 4.257229, 3.211614, 0.005748
2441, -27.761430, 13.199990, 0.021446, 1.094316, -0.296856, 355.121000, 4.840328, -0.001569
2442, 11.307640, -4.466290, 0.013893, 1.075561, -0.313263, 359.469100, 3.356831, 0.007688
2443, -27.968160, -3.940791, 0.021001, 1.056798, -0.304461, 3.887616, 4.886204, 0.008792
2444, -28.000000, -4.028790, 0.032955, 1.054819, -0.304915, 4.350726, 7.654350, 0.027032
2445, 21.211180, -4.791374, 0.019577, 1.052895, -0.304078, 4.799659, 4.550182, 359.974100
2446, 27.749680, -4.800000, 0.005362, 1.052100, -0.303115, 4.984690, 1.244481, 359.965300
2447, 28.000000, -4.495927, -0.008472, 1.053017, -0.303098, 4.771612, 358.036300, 359.966500
2448, 27.942650, 12.052520, -0.016885, 1.093167, -0.296838, 355.480500, 356.185800, -0.002451
2449, -21.081860, 1.227345, -0.008462, 1.088747, -0.310555, 356.471100, 357.977200, 359.985900
2450, -27.994960, 13.190000, -0.001135, 1.113687, -0.306093, 350.481600, 359.733900, 359.985100
2451, -25.502290, -4.014426, 0.005169, 1.082792, -0.315300, 357.781800, 1.261264, 359.991500
2452, -21.382910, 13.188940, 0.012654, 1.104747, -0.300990, 352.669100, 2.907914, 359.992500
2453, 27.746720, 13.129030, 0.004455, 1.126451, -0.315088, 347.414000, 1.085133, 0.035570
2454, 24.960940, -4.188122, -0.002180, 1.087157, -0.317653, 356.595300, 359.462400, 0.010962
2455, -28.000000, 10.728720, 0.005944, 1.101633, -0.302564, 353.304200, 1.375866, 359.988300
2456, 24.283590, 10.820710, -0.002169, 1.117467, -0.312503, 349.560900, 359.476200, 0.034419
2457, 27.870210, 7.922666, -0.012089, 1.110365, -0.312916, 351.281300, 357.081500, 0.034921
2458, 15.196240, -4.797755, -0.017336, 1.071102, -0.311740, 0.527979, 355.840100, 0.007059
2459, 27.276530, -4.705410, -0.022212, 1.054646, -0.304766, 4.389241, 354.826800, 359.994000
2460, 11.882190, -4.799994, -0.028320, 1.051323, -0.304145, 5.164289, 353.432200, 359.983200
2461, -27.300900, 13.200000, -0.020032, 1.092780, -0.296038, 355.583600, 355.491900, -0.001732
2462, 27.997810, 12.664610, -0.024228, 1.123673, -0.315103, 348.126600, 354.113300, 0.024349
2463, -27.237590, 6.049437, -0.015885, 1.107447, -0.314497, 351.998700, 356.143400, 359.977200
2464, 13.511710, -4.797870, -0.020999, 1.067368, -0.310219, 1.423599, 354.997200, 0.005318
2465, -27.989100, 8.570601, -0.013840, 1.090847, -0.299903, 355.896900, 356.834000, -0.002571
2466, -28.000000, 12.833500, -0.006297, 1.121082, -0.311871, 348.694000, 358.486400, 359.977400
2467, 3.273970, 13.188260, -0.007450, 1.128659, -0.317036, 346.845900, 358.168800, 0.009762
2468, 11.406280, 13.180320, -0.014251, 1.128570, -0.317120, 346.867400, 356.498500, 0.052984
2469, -28.000000, 13.198410, -0.001023, 1.128185, -0.316233, 346.962000, 359.751300, 359.920000
2470, 27.999750, -4.793149, -0.008273, 1.086618, -0.317946, 356.638500, 357.958800, 0.009629
2471, 27.814490, 8.663275, -0.016788, 1.096277, -0.303288, 354.560400, 356.108600, 0.009169
2472, 27.727700, 13.049600, -0.022767, 1.121867, -0.313047, 348.481300, 354.513500, 0.023141
2473, 8.712075, 11.340280, -0.024762, 1.123217, -0.317212, 348.170700, 353.930600, 0.014474
2474, -27.992580, 2.480567, -0.017329, 1.094328, -0.312198, 355.096700, 355.834400, 359.984700
2475, 27.693560, 2.006770, -0.025293, 1.081519, -0.306345, 358.121900, 354.075800, 0.008521
2476, 27.929280, -4.799341, -0.032162, 1.059752, -0.307969, 3.202800, 352.433900, -0.002297
2477, 27.327050, -4.793894, -0.041081, 1.051806, -0.306114, 5.052947, 350.443100, 359.979800
2478, -27.866650, 0.128887, -0.030345, 1.066804, -0.303099, 1.557402, 352.996000, 0.008381
2479, -24.229970, 6.021126, -0.021759, 1.091348, -0.305261, 355.805200, 354.921700, 359.992900
2480, -27.997630, -3.192970, -0.013701, 1.070709, -0.309001, 0.642976, 356.747700, -0.002626
2481, 18.943130, 0.125863, -0.022409, 1.069431, -0.303420, 0.947555, 354.809700, -0.004981
2482, 27.529610, -4.789316, -0.030660, 1.057733, -0.307104, 3.674003, 352.809000, 359.993200
2483, -0.921720, -4.799772, -0.026048, 1.052110, -0.304332, 4.982385, 353.949900, 0.012945
2484, 19.368510, 13.191230, -0.033266, 1.092668, -0.297272, 355.612700, 352.504500, 0.001150
2485, 27.900800, -2.120928, -0.037708, 1.079899, -0.314260, 358.548300, 350.916000, 0.007603
2486, -27.999990, 13.046150, -0.031012, 1.106823, -0.304020, 352.113300, 352.817600, 359.989400
2487, 21.088700, -4.800000, -0.034847, 1.079266, -0.317235, 358.578700, 351.489100, 0.010622
2488, 28.000000, -4.799997, -0.041784, 1.054073, -0.307302, 4.518163, 350.235800, 359.993500
2489, 27.923830, -4.755187, -0.052341, 1.051308, -0.308008, 5.165879, 347.801300, 359.970200
2490, -25.930630, 13.164330, -0.044278, 1.092608, -0.298951, 355.636400, 350.001800, -0.001876
2491, 27.628600, 5.919283, -0.048969, 1.103392, -0.316368, 353.019100, 348.166700, 0.035311
2492, 27.999440, 13.199990, -0.055438, 1.120700, -0.317541, 348.804500, 346.591800, 0.021796
2493, -27.964490, -3.061879, -0.047096, 1.085906, -0.320229, 357.030700, 348.421900, 359.990100
2494, 26.971830, 13.198250, -0.056180, 1.106847, -0.308105, 352.126700, 346.930100, 0.011204
2495, -27.994860, 13.199920, -0.044865, 1.126917, -0.319583, 347.285900, 348.987500, 359.960200
2496, -15.601410, -4.795144, -0.037735, 1.086957, -0.321117, 356.609300, 350.642500, 359.989200
2497, -11.148460, 4.365572, -0.031897, 1.083384, -0.304628, 357.627500, 352.596600, 359.992900
2498, 22.223320, 6.768559, -0.039246, 1.099686, -0.310869, 353.823400, 350.683300, 0.016880
2499, -3.355601, -4.770164, -0.033433, 1.068317, -0.312288, 1.164780, 351.997800, -0.003487
2500, 4.144481, 8.504785, -0.031892, 1.091322, -0.302066, 355.777800, 352.673500, 359.994000
2501, -26.247110, -4.128698, -0.023102, 1.070726, -0.311198, 0.628610, 354.477000, -0.004768
2502, 21.955080, -4.800000, -0.029217, 1.053615, -0.305283, 4.632019, 353.194600, 359.991100
2503, -2.548446, 13.199860, -0.025156, 1.093228, -0.296699, 355.402200, 354.330900, -0.001687
2504, -22.611880, 0.946100, -0.015931, 1.088361, -0.311164, 356.544300, 356.185900, 359.987200
2505, 25.735700, 13.200000, -0.022582, 1.113307, -0.306886, 350.567100, 354.695300, 0.012337
2506, 25.368260, -4.567667, -0.027427, 1.082103, -0.317294, 357.936200, 353.280800, 0.008976
2507, -4.088485, 12.974700, -0.023187, 1.103628, -0.301485, 352.960700, 354.672000, 359.989800
2508, 27.967890, 12.734680, -0.028317, 1.124978, -0.316328, 347.782100, 353.092900, 0.031708
2509, 27.999980, -4.306219, -0.034179, 1.085777, -0.319797, 356.926900, 351.558400, 0.011206
2510, 27.863000, 10.752080, -0.043614, 1.101208, -0.306107, 353.405800, 349.865300, 0.008965
2511, -28.000000, -4.461378, -0.034243, 1.074631, -0.314863, 359.692700, 351.718100, 359.993900
2512, 23.786050, 8.099092, -0.041696, 1.092244, -0.304662, 355.572200, 350.358500, 0.004688
2513, 23.393930, 10.402330, -0.044926, 1.113412, -0.314743, 350.550600, 349.192900, 0.016521
2514, 7.902337, -4.763969, -0.042188, 1.077303, -0.317768, 359.007900, 349.708300, -0.002247
2515, -6.929763, 2.533153, -0.036741, 1.076029, -0.304420, 359.383100, 351.494800, 0.001624
2516, -27.997510, -1.221107, -0.024381, 1.071294, -0.306617, 0.509050, 354.282000, -0.000738
2517, -27.999870, 3.045026, -0.013656, 1.080667, -0.303594, 358.317200, 356.829300, -0.003618
2518, 27.802840, -1.818643, -0.022249, 1.070790, -0.307278, 0.630915, 354.764900, 0.001718
2519, 21.973030, 9.535023, -0.028349, 1.098366, -0.304032, 354.127100, 353.428000, 0.005975
2520, 22.820930, -4.102746, -0.032594, 1.073372, -0.313496, 0.007248, 352.156400, 0.005000
2521, 27.999340, -4.799980, -0.039475, 1.053734, -0.306740, 4.605224, 350.786900, 359.991100
2522, 27.408200, 3.014752, -0.046791, 1.075339, -0.304954, 359.558700, 349.194200, -0.002677
2523, 27.806900, -3.583251, -0.052418, 1.065367, -0.312414, 1.894189, 347.563700, -0.000909
2524, -25.332950, 7.595463, -0.045201, 1.090821, -0.305370, 355.914400, 349.535900, -0.004485
2525, -27.995100, 13.194750, -0.035820, 1.121561, -0.314356, 348.576000, 351.361200, 359.976500
